FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
H,0.06,0.041666666666666664,0.08433734939759036,0.0759493670886076,1.1666666666666667,1.1666666666666667,L,L,W,W,D,L,L,D,W,W,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.3333333333333333,0.0,0.0,-11.0
H,0.17,0.0625,0.060240963855421686,0.0759493670886076,2.1666666666666665,1.1666666666666667,D,W,W,W,W,L,W,D,W,L,1,0,0,0,0,0,0,0,2.0,0.0,1.0,1.0,-4.0
H,0.04,0.07291666666666667,0.024096385542168676,0.12658227848101267,1.5,0.6666666666666666,D,D,W,W,D,W,D,L,L,L,0,0,0,0,0,0,1,0,0.3333333333333333,-0.5,0.8333333333333334,0.8333333333333334,-3.0
NH,0.03,0.21875,0.060240963855421686,0.05063291139240506,1.3333333333333333,2.5,L,W,W,D,D,W,W,W,W,W,0,0,0,0,1,1,0,0,-0.3333333333333333,2.8333333333333335,-1.1666666666666667,-1.1666666666666667,12.0
NH,0.03,0.041666666666666664,0.0963855421686747,0.08860759493670886,0.5,0.5,L,W,L,L,L,D,D,L,L,D,0,0,1,0,0,0,0,0,-0.8333333333333334,-0.5,0.0,0.0,3.0
NH,0.04,0.09375,0.08433734939759036,0.11392405063291139,0.8333333333333334,1.5,L,L,W,D,D,W,W,W,L,L,0,0,0,0,0,0,0,0,-0.5,0.0,-0.6666666666666666,-0.6666666666666666,11.0
NH,0.04,0.0625,0.07228915662650602,0.05063291139240506,1.1666666666666667,1.1666666666666667,W,D,L,W,L,D,D,D,W,D,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,0.0,0.0,9.0
H,0.05,0.0625,0.08433734939759036,0.05063291139240506,0.8333333333333334,0.8333333333333334,W,L,L,D,D,W,L,D,L,D,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,0.0,0.0,8.0
H,0.06,0.041666666666666664,0.04819277108433735,0.08860759493670886,1.1666666666666667,0.8333333333333334,D,D,D,W,D,L,L,W,D,D,0,0,0,0,0,0,0,0,0.3333333333333333,-0.5,0.3333333333333333,0.3333333333333333,-7.0
NH,0.08,0.19791666666666666,0.1566265060240964,0.06329113924050633,0.5714285714285714,2.2857142857142856,L,W,D,L,L,W,D,W,W,W,0,0,0,0,1,0,0,0,-0.7142857142857143,2.0,-1.7142857142857142,-1.2857142857142858,12.0
NH,0.06,0.08333333333333333,0.0963855421686747,0.10126582278481013,1.0,1.4285714285714286,L,L,W,D,W,W,L,L,W,W,0,0,0,0,0,0,0,0,-0.2857142857142857,0.0,-0.42857142857142855,-0.2857142857142857,1.0
H,0.22,0.07291666666666667,0.060240963855421686,0.10126582278481013,2.2857142857142856,1.1428571428571428,D,W,W,W,W,W,W,L,L,D,1,0,0,0,0,0,0,0,2.4285714285714284,-0.14285714285714285,1.1428571428571428,0.8571428571428571,-17.0
NH,0.07,0.03125,0.07228915662650602,0.10126582278481013,0.7142857142857143,0.5714285714285714,L,W,L,D,L,D,L,W,L,L,0,0,0,0,0,0,0,0,0.14285714285714285,-0.7142857142857143,0.14285714285714285,0.0,-1.0
NH,0.05,0.07291666666666667,0.0963855421686747,0.0379746835443038,1.0,1.7142857142857142,L,L,L,D,W,W,D,D,W,W,0,0,0,0,0,0,0,0,-0.42857142857142855,0.5714285714285714,-0.7142857142857143,-1.0,5.0
NH,0.08,0.125,0.1927710843373494,0.08860759493670886,0.42857142857142855,1.8571428571428572,L,L,L,L,L,W,L,W,W,W,0,0,1,1,1,0,0,0,-1.1428571428571428,0.7142857142857143,-1.4285714285714286,-1.7142857142857142,12.0
H,0.04,0.052083333333333336,0.08433734939759036,0.08860759493670886,0.5714285714285714,1.1428571428571428,D,D,D,L,L,D,W,D,L,W,0,0,0,0,0,0,0,0,-0.42857142857142855,-0.2857142857142857,-0.5714285714285714,-0.7142857142857143,-10.0
H,0.04,0.041666666666666664,0.10843373493975904,0.0759493670886076,0.7142857142857143,1.2857142857142858,L,W,L,D,D,D,L,W,W,D,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.2857142857142857,-0.5714285714285714,-0.42857142857142855,5.0
H,0.11,0.09375,0.12048192771084337,0.17721518987341772,1.7142857142857142,1.0,W,W,W,W,L,W,L,W,L,L,0,0,0,0,0,0,0,0,0.14285714285714285,-0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0
H,0.12,0.0625,0.08433734939759036,0.10126582278481013,1.8571428571428572,1.0,W,L,W,W,W,L,L,W,D,W,1,0,0,0,0,0,0,0,0.7142857142857143,-0.2857142857142857,0.8571428571428571,0.7142857142857143,-5.0
NH,0.1,0.25,0.0963855421686747,0.06329113924050633,1.625,2.375,W,W,L,L,W,W,D,W,W,W,0,0,0,0,1,0,0,0,0.25,2.375,-0.75,-0.5,5.0
H,0.23,0.09375,0.060240963855421686,0.06329113924050633,2.375,1.375,W,W,D,W,W,W,D,D,D,D,0,0,0,0,0,0,0,0,2.25,0.5,1.0,0.75,-6.0
H,0.07,0.0625,0.12048192771084337,0.11392405063291139,1.0,1.0,L,W,W,L,L,W,L,W,L,D,0,0,0,0,0,0,0,0,-0.375,-0.375,0.0,-0.125,0.0
NH,0.05,0.08333333333333333,0.1566265060240964,0.21518987341772153,1.0,0.5,L,D,W,D,L,L,L,W,D,L,0,0,0,0,0,0,0,0,-1.0,-1.125,0.5,0.125,3.0
H,0.04,0.10416666666666667,0.0963855421686747,0.08860759493670886,1.125,0.875,L,D,L,W,W,W,D,D,D,L,0,0,0,0,0,0,0,0,-0.5,0.375,0.25,0.125,5.0
NH,0.05,0.09375,0.13253012048192772,0.26582278481012656,0.625,0.375,L,L,L,L,W,L,L,L,L,L,0,0,0,0,0,0,1,1,-0.75,-1.5,0.25,0.375,2.0
H,0.1,0.09375,0.1927710843373494,0.10126582278481013,0.875,0.75,L,W,L,W,L,D,L,W,L,D,0,0,0,0,0,0,0,0,-0.75,0.125,0.125,0.125,-6.0
NH,0.09,0.13541666666666666,0.04819277108433735,0.1518987341772152,1.875,1.625,W,W,D,D,W,D,W,W,W,W,0,0,0,0,1,0,0,0,0.625,0.125,0.25,-0.25,7.0
H,0.05,0.0625,0.12048192771084337,0.12658227848101267,0.625,0.875,D,D,L,W,L,L,L,L,L,D,0,0,0,0,0,0,0,0,-0.625,-0.5,-0.25,0.5,-6.0
NH,0.09,0.052083333333333336,0.060240963855421686,0.12658227848101267,1.375,0.625,W,D,D,D,D,D,D,L,W,L,0,0,0,0,0,0,0,0,0.5,-0.625,0.75,0.25,-2.0
NH,0.12,0.10416666666666667,0.26506024096385544,0.12658227848101267,0.6666666666666666,0.6666666666666666,W,L,L,L,L,L,D,L,W,L,0,0,1,0,0,0,0,0,-1.1111111111111112,0.0,0.0,-0.1111111111111111,4.0
NH,0.11,0.10416666666666667,0.10843373493975904,0.13924050632911392,1.5555555555555556,1.2222222222222223,D,W,W,L,L,W,L,W,W,L,0,0,0,0,0,0,0,0,0.2222222222222222,-0.1111111111111111,0.3333333333333333,-0.2222222222222222,-12.0
H,0.11,0.0625,0.07228915662650602,0.17721518987341772,1.7777777777777777,0.5555555555555556,D,W,W,D,D,L,L,L,L,L,0,0,0,0,0,0,1,1,0.5555555555555556,-0.8888888888888888,1.2222222222222223,1.0,-4.0
NH,0.06,0.07291666666666667,0.14457831325301204,0.1518987341772152,0.7777777777777778,0.8888888888888888,L,L,L,L,L,L,W,L,W,L,0,0,1,1,0,0,0,0,-0.6666666666666666,-0.5555555555555556,-0.1111111111111111,-0.6666666666666666,-1.0
H,0.12,0.0625,0.20481927710843373,0.10126582278481013,1.1111111111111112,1.3333333333333333,W,L,W,L,W,W,L,D,L,W,0,0,0,0,0,0,0,0,-0.5555555555555556,-0.2222222222222222,-0.2222222222222222,0.2222222222222222,-9.0
NH,0.09,0.15625,0.21686746987951808,0.16455696202531644,0.5555555555555556,1.7777777777777777,D,L,L,W,D,W,D,W,W,W,0,0,0,0,1,0,0,0,-1.0,0.2222222222222222,-1.2222222222222223,-0.8888888888888888,10.0
NH,0.1,0.10416666666666667,0.10843373493975904,0.1518987341772152,0.7777777777777778,1.1111111111111112,L,W,D,D,D,W,L,L,L,W,0,0,0,0,0,0,0,0,0.1111111111111111,-0.2222222222222222,-0.3333333333333333,0.0,1.0
NH,0.25,0.28125,0.07228915662650602,0.0759493670886076,2.2222222222222223,2.4444444444444446,D,W,D,W,W,W,W,W,D,W,0,0,0,0,0,0,0,0,2.111111111111111,2.3333333333333335,-0.2222222222222222,-0.2222222222222222,-2.0
H,0.06,0.20833333333333334,0.1686746987951807,0.11392405063291139,1.0,2.111111111111111,D,L,D,W,D,W,W,W,L,W,0,0,0,0,0,0,0,0,-0.8888888888888888,1.2222222222222223,-1.1111111111111112,-0.6666666666666666,16.0
NH,0.2,0.125,0.10843373493975904,0.21518987341772153,2.111111111111111,1.1111111111111112,W,W,W,L,W,W,L,W,L,W,0,0,0,0,0,0,0,0,1.2222222222222223,-0.5555555555555556,1.0,0.3333333333333333,-2.0
NH,0.1,0.2708333333333333,0.1566265060240964,0.1518987341772152,1.0,2.0,L,W,L,L,L,L,D,W,D,W,0,0,1,0,0,0,0,0,-0.3,1.4,-1.0,-0.5,6.0
H,0.33,0.08333333333333333,0.08433734939759036,0.17721518987341772,2.5,0.8,W,W,W,W,D,D,L,L,L,L,0,0,0,0,0,0,1,0,2.6,-0.6,1.7,1.2,-14.0
NH,0.11,0.10416666666666667,0.14457831325301204,0.25316455696202533,1.2,0.5,D,W,L,W,W,L,D,L,L,W,0,0,0,0,0,0,0,0,-0.1,-1.0,0.7,0.6,3.0
NH,0.12,0.11458333333333333,0.12048192771084337,0.13924050632911392,0.9,1.1,W,L,D,L,W,L,L,W,D,D,0,0,0,0,0,0,0,0,0.2,0.0,-0.2,0.2,1.0
H,0.09,0.125,0.1686746987951807,0.3037974683544304,0.9,0.6,D,L,W,L,W,L,W,L,L,L,0,0,0,0,0,0,1,0,-0.5,-1.2,0.3,0.4,4.0
NH,0.09,0.125,0.13253012048192772,0.12658227848101267,1.1,1.5,W,W,D,D,L,D,D,W,W,L,0,0,0,0,0,0,0,0,-0.2,0.2,-0.4,0.0,5.0
NH,0.06,0.11458333333333333,0.18072289156626506,0.1518987341772152,0.5,0.7,L,L,L,L,L,L,L,W,D,D,0,0,1,1,0,0,0,0,-0.9,-0.1,-0.2,-0.5,8.0
H,0.18,0.07291666666666667,0.1686746987951807,0.17721518987341772,1.9,1.2,W,W,D,W,W,W,D,L,D,W,0,0,0,0,0,0,0,0,0.4,-0.7,0.7,0.5,-13.0
NH,0.07,0.125,0.13253012048192772,0.0759493670886076,1.2,1.9,L,W,L,D,L,W,D,W,W,D,0,0,0,0,0,0,0,0,-0.4,0.6,-0.7,-0.7,1.0
H,0.15,0.09375,0.21686746987951808,0.13924050632911392,1.3,1.1,W,W,L,W,L,W,W,D,D,L,0,0,0,0,0,0,0,0,-0.3,-0.2,0.2,0.1,-7.0
H,0.13,0.14583333333333334,0.1566265060240964,0.189873417721519,1.0909090909090908,1.1818181818181819,D,L,L,W,D,D,D,W,L,W,0,0,0,0,0,0,0,0,0.0,-0.09090909090909091,-0.09090909090909091,-0.2727272727272727,-9.0
NH,0.13,0.23958333333333334,0.27710843373493976,0.189873417721519,0.5454545454545454,1.7272727272727273,D,L,D,L,L,L,L,W,W,W,0,0,0,0,1,0,0,0,-0.9090909090909091,0.7272727272727273,-1.1818181818181819,-0.6363636363636364,13.0
NH,0.14,0.125,0.12048192771084337,0.189873417721519,1.6363636363636365,1.0909090909090908,W,D,D,W,W,W,D,L,W,L,0,0,0,0,0,0,0,0,0.36363636363636365,-0.2727272727272727,0.5454545454545454,0.36363636363636365,-12.0
H,0.27,0.14583333333333334,0.14457831325301204,0.1518987341772152,2.090909090909091,0.9090909090909091,W,L,D,W,D,D,W,L,D,L,0,0,0,0,0,0,0,0,1.3636363636363635,0.18181818181818182,1.1818181818181819,0.2727272727272727,-9.0
H,0.15,0.11458333333333333,0.08433734939759036,0.189873417721519,2.0,0.9090909090909091,W,W,D,W,W,L,L,W,L,L,0,0,0,0,0,0,0,0,0.7272727272727273,-0.36363636363636365,1.0909090909090908,0.9090909090909091,5.0
NH,0.08,0.375,0.20481927710843373,0.10126582278481013,1.0909090909090908,2.5454545454545454,L,W,D,L,D,W,W,W,W,W,0,0,0,0,1,1,0,0,-0.8181818181818182,2.5454545454545454,-1.4545454545454546,-0.9090909090909091,15.0
H,0.13,0.08333333333333333,0.3253012048192771,0.17721518987341772,0.5454545454545454,1.0909090909090908,L,L,W,L,L,L,L,W,L,D,0,0,0,0,0,0,0,0,-1.2727272727272727,-0.5454545454545454,-0.5454545454545454,-0.09090909090909091,1.0
NH,0.13,0.21875,0.14457831325301204,0.189873417721519,0.9090909090909091,2.0,W,L,L,W,D,W,W,W,D,W,0,0,0,0,0,0,0,0,0.09090909090909091,0.5454545454545454,-1.0909090909090908,-0.5454545454545454,3.0
H,0.09,0.0625,0.20481927710843373,0.21518987341772153,0.7272727272727273,0.45454545454545453,L,D,L,L,L,L,L,L,L,L,0,0,1,0,0,0,1,1,-0.7272727272727273,-1.0,0.2727272727272727,0.09090909090909091,1.0
H,0.11,0.09375,0.18072289156626506,0.21518987341772153,0.9090909090909091,0.7272727272727273,L,L,W,L,L,L,D,L,L,L,0,0,0,0,0,0,1,0,-0.36363636363636365,-0.7272727272727273,0.18181818181818182,0.18181818181818182,-10.0
H,0.39,0.17708333333333334,0.12048192771084337,0.10126582278481013,2.5833333333333335,2.0833333333333335,W,W,W,W,W,W,W,W,D,W,1,1,0,0,0,0,0,0,2.4166666666666665,0.75,0.5,0.16666666666666666,-9.0
NH,0.16,0.23958333333333334,0.21686746987951808,0.26582278481012656,1.0833333333333333,1.5833333333333333,L,D,D,W,L,W,W,W,W,L,0,0,0,0,0,0,0,0,-0.16666666666666666,0.16666666666666666,-0.5,-0.5833333333333334,14.0
NH,0.08,0.10416666666666667,0.2289156626506024,0.25316455696202533,1.0,1.0,L,L,L,W,L,L,L,W,D,L,0,0,0,0,0,0,0,0,-0.9166666666666666,-0.8333333333333334,0.0,-0.08333333333333333,-5.0
NH,0.14,0.14583333333333334,0.1566265060240964,0.189873417721519,0.8333333333333334,0.8333333333333334,L,D,W,L,D,L,W,L,L,W,0,0,0,0,0,0,0,0,0.08333333333333333,-0.08333333333333333,0.0,-0.08333333333333333,2.0
NH,0.12,0.2916666666666667,0.18072289156626506,0.1518987341772152,1.0833333333333333,2.1666666666666665,D,W,D,L,W,W,W,L,D,W,0,0,0,0,0,0,0,0,-0.25,1.3333333333333333,-1.0833333333333333,-0.16666666666666666,17.0
H,0.09,0.1875,0.1927710843373494,0.34177215189873417,0.9166666666666666,0.75,L,L,W,W,D,W,L,L,W,L,0,0,0,0,0,0,0,0,-0.5833333333333334,-0.75,0.16666666666666666,0.08333333333333333,-3.0
NH,0.07,0.13541666666666666,0.24096385542168675,0.3037974683544304,0.4166666666666667,0.5,L,L,L,L,L,L,D,L,D,L,0,0,1,1,0,0,0,0,-1.0833333333333333,-0.9166666666666666,-0.08333333333333333,-0.16666666666666666,1.0
NH,0.24,0.14583333333333334,0.18072289156626506,0.12658227848101267,1.8333333333333333,1.5833333333333333,W,L,L,W,W,D,W,D,D,W,0,0,0,0,0,0,0,0,0.75,0.3333333333333333,0.25,0.0,-4.0
H,0.23,0.16666666666666666,0.18072289156626506,0.189873417721519,2.0833333333333335,1.25,W,W,W,W,D,W,D,L,L,W,0,0,0,0,0,0,0,0,0.6666666666666666,0.08333333333333333,0.8333333333333334,0.5,-4.0
NH,0.23,0.14583333333333334,0.25301204819277107,0.189873417721519,1.5833333333333333,0.8333333333333334,W,W,W,W,L,L,W,L,L,W,0,0,0,0,0,0,0,0,0.16666666666666666,-0.08333333333333333,0.75,0.5,-4.0
NH,0.19,0.15625,0.3493975903614458,0.20253164556962025,0.6923076923076923,1.2307692307692308,L,W,L,L,W,W,W,L,L,W,0,0,0,0,0,0,0,0,-0.7692307692307693,-0.07692307692307693,-0.5384615384615384,-0.23076923076923078,7.0
H,0.25,0.13541666666666666,0.20481927710843373,0.25316455696202533,1.6923076923076923,0.8461538461538461,L,W,L,L,W,L,W,L,D,L,0,0,0,0,0,0,0,0,0.6153846153846154,-0.5384615384615384,0.8461538461538461,0.15384615384615385,-15.0
NH,0.29,0.1875,0.14457831325301204,0.13924050632911392,2.230769230769231,1.9230769230769231,W,W,W,L,D,L,W,W,W,D,0,0,0,0,0,0,0,0,1.3076923076923077,0.5384615384615384,0.3076923076923077,0.0,-11.0
H,0.17,0.13541666666666666,0.24096385542168675,0.27848101265822783,1.0,1.1538461538461537,L,L,D,D,W,W,L,L,W,D,0,0,0,0,0,0,0,0,-0.23076923076923078,-0.6923076923076923,-0.15384615384615385,-0.15384615384615385,0.0
H,0.1,0.16666666666666666,0.26506024096385544,0.34177215189873417,0.9230769230769231,0.5384615384615384,L,L,L,L,W,D,L,D,L,D,0,0,0,0,0,0,0,0,-0.9230769230769231,-0.8461538461538461,0.38461538461538464,0.0,-2.0
NH,0.14,0.10416666666666667,0.1566265060240964,0.2911392405063291,0.8461538461538461,0.46153846153846156,D,L,D,W,L,D,L,L,L,L,0,0,0,0,0,0,1,0,0.07692307692307693,-1.0,0.38461538461538464,0.3076923076923077,-6.0
NH,0.11,0.2708333333333333,0.20481927710843373,0.20253164556962025,1.0769230769230769,2.1538461538461537,W,L,L,W,W,W,W,W,W,W,0,0,0,0,1,1,0,0,-0.46153846153846156,0.7692307692307693,-1.0769230769230769,-0.46153846153846156,6.0
NH,0.16,0.4375,0.13253012048192772,0.13924050632911392,1.6923076923076923,2.6153846153846154,W,D,W,D,D,W,W,W,W,W,0,0,0,0,1,1,0,0,0.38461538461538464,2.3846153846153846,-0.9230769230769231,-0.46153846153846156,3.0
NH,0.12,0.16666666666666666,0.1927710843373494,0.21518987341772153,1.0,1.1538461538461537,L,D,W,D,L,L,W,D,L,L,0,0,0,0,0,0,0,0,-0.3076923076923077,-0.07692307692307693,-0.15384615384615385,0.07692307692307693,9.0
NH,0.16,0.3020833333333333,0.20481927710843373,0.1518987341772152,1.1538461538461537,2.230769230769231,L,W,D,L,L,W,W,W,L,D,0,0,0,0,0,0,0,0,-0.07692307692307693,1.3076923076923077,-1.0769230769230769,-0.46153846153846156,8.0
H,0.17,0.125,0.3614457831325301,0.20253164556962025,0.5,1.0,L,D,L,D,L,D,L,D,W,D,0,0,0,0,0,0,0,0,-0.9285714285714286,-0.2857142857142857,-0.5,-0.2857142857142857,-3.0
H,0.43,0.19791666666666666,0.14457831325301204,0.26582278481012656,2.5,1.1428571428571428,D,W,W,W,W,W,L,L,D,D,1,0,0,0,0,0,0,0,2.2142857142857144,-0.14285714285714285,1.3571428571428572,0.5714285714285714,-15.0
NH,0.19,0.2916666666666667,0.14457831325301204,0.21518987341772153,1.8571428571428572,1.7857142857142858,D,L,W,W,W,W,L,W,L,L,1,0,0,0,0,0,0,0,0.5,0.7857142857142857,0.07142857142857142,0.2857142857142857,10.0
NH,0.14,0.125,0.2891566265060241,0.25316455696202533,1.0714285714285714,1.0,L,W,L,L,W,L,W,L,L,W,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.5714285714285714,0.07142857142857142,0.0,7.0
H,0.29,0.19791666666666666,0.1927710843373494,0.3924050632911392,2.2142857142857144,0.6428571428571429,W,W,W,W,W,L,L,W,L,L,1,1,0,0,0,0,0,0,0.9285714285714286,-0.8571428571428571,1.5714285714285714,0.8571428571428571,-9.0
NH,0.12,0.2708333333333333,0.2891566265060241,0.2911392405063291,0.6428571428571429,1.6428571428571428,W,D,L,L,L,D,W,W,W,W,0,0,1,0,1,0,0,0,-0.8571428571428571,0.21428571428571427,-1.0,-0.6428571428571429,12.0
NH,0.15,0.13541666666666666,0.20481927710843373,0.2911392405063291,1.1428571428571428,1.0714285714285714,L,W,W,L,L,W,L,L,L,L,0,0,0,0,0,0,1,0,-0.14285714285714285,-0.7142857142857143,0.07142857142857142,0.21428571428571427,-6.0
H,0.13,0.15625,0.27710843373493976,0.189873417721519,0.7857142857142857,0.7857142857142857,L,L,W,L,D,L,D,L,D,W,0,0,0,0,0,0,0,0,-0.7142857142857143,0.0,0.0,-0.07142857142857142,7.0
H,0.15,0.17708333333333334,0.1927710843373494,0.1518987341772152,0.8571428571428571,1.6428571428571428,D,D,L,W,L,D,W,D,W,D,0,0,0,0,0,0,0,0,-0.07142857142857142,0.35714285714285715,-0.7857142857142857,-0.2857142857142857,2.0
H,0.26,0.15625,0.27710843373493976,0.21518987341772153,1.6428571428571428,1.1428571428571428,D,W,W,W,W,L,W,W,L,L,1,0,0,0,0,0,0,0,0.21428571428571427,-0.14285714285714285,0.5,0.5,-3.0
NH,0.19,0.16666666666666666,0.40963855421686746,0.22784810126582278,0.6,1.0666666666666667,L,L,L,W,L,L,D,L,W,D,0,0,0,0,0,0,0,0,-1.0,-0.13333333333333333,-0.4666666666666667,-0.13333333333333333,5.0
H,0.17,0.15625,0.1566265060240964,0.31645569620253167,1.5333333333333334,1.0666666666666667,L,D,W,D,W,D,L,W,L,L,0,0,0,0,0,0,0,0,0.26666666666666666,-0.6666666666666666,0.4666666666666667,0.26666666666666666,-12.0
H,0.31,0.15625,0.1566265060240964,0.3037974683544304,2.2,0.9333333333333333,W,D,W,W,W,W,L,L,W,L,1,0,0,0,0,0,0,0,1.2,-0.6,1.2666666666666666,0.4666666666666667,-16.0
H,0.2,0.19791666666666666,0.3132530120481928,0.189873417721519,1.0666666666666667,1.7333333333333334,L,W,L,L,D,L,D,L,W,W,0,0,0,0,0,0,0,0,-0.4,0.26666666666666666,-0.6666666666666666,-0.2,6.0
H,0.14,0.16666666666666666,0.24096385542168675,0.20253164556962025,0.9333333333333333,1.0,L,D,L,D,W,W,D,D,L,W,0,0,0,0,0,0,0,0,-0.4,0.0,-0.06666666666666667,-0.2,10.0
NH,0.13,0.125,0.25301204819277107,0.35443037974683544,1.0,0.6,D,L,W,L,L,L,W,D,L,L,0,0,0,0,0,0,0,0,-0.5333333333333333,-1.0666666666666667,0.4,0.0,-5.0
H,0.14,0.3125,0.27710843373493976,0.22784810126582278,1.2,2.066666666666667,W,W,L,L,L,L,W,W,W,W,0,0,1,0,1,0,0,0,-0.6,0.8,-0.8666666666666667,-0.4,8.0
H,0.16,0.21875,0.20481927710843373,0.4050632911392405,0.7333333333333333,0.6666666666666666,L,L,D,L,D,W,L,D,L,D,0,0,0,0,0,0,0,0,-0.06666666666666667,-0.7333333333333333,0.06666666666666667,-0.2,-5.0
H,0.31,0.5,0.20481927710843373,0.16455696202531644,1.8666666666666667,2.533333333333333,W,W,L,W,L,W,D,W,W,W,0,0,0,0,1,0,0,0,0.9333333333333333,2.3333333333333335,-0.6666666666666666,-0.26666666666666666,-1.0
NH,0.21,0.13541666666666666,0.3855421686746988,0.26582278481012656,0.6666666666666666,1.0,W,L,D,L,D,D,L,W,L,L,0,0,0,0,0,0,0,0,-0.7333333333333333,-0.5333333333333333,-0.3333333333333333,0.06666666666666667,4.0
NH,0.16,0.25,0.2289156626506024,0.35443037974683544,1.0625,1.1875,D,L,L,W,W,W,L,W,L,L,0,0,0,0,0,0,0,0,-0.1875,-0.25,-0.125,0.0625,-11.0
H,0.16,0.20833333333333334,0.21686746987951808,0.45569620253164556,0.9375,0.5625,L,W,D,D,L,L,L,L,L,W,0,0,0,0,0,0,0,0,-0.125,-1.0,0.375,0.125,-6.0
NH,0.21,0.16666666666666666,0.2289156626506024,0.25316455696202533,1.625,1.0625,L,L,D,L,W,W,L,D,L,D,0,0,0,0,0,0,0,0,0.125,-0.25,0.5625,-0.0625,-6.0
NH,0.14,0.34375,0.3493975903614458,0.22784810126582278,0.75,1.9375,W,L,W,D,L,W,W,W,L,W,0,0,0,0,0,0,0,0,-0.9375,0.9375,-1.1875,-0.3125,14.0
NH,0.16,0.16666666666666666,0.3373493975903614,0.3037974683544304,0.875,1.3125,L,W,L,L,W,W,W,W,L,L,0,0,0,0,0,0,0,0,-0.75,-0.5,-0.4375,-0.1875,4.0
NH,0.18,0.1875,0.2289156626506024,0.16455696202531644,1.1875,1.625,W,L,D,L,W,W,L,D,W,D,0,0,0,0,0,0,0,0,-0.0625,0.3125,-0.4375,-0.0625,3.0
H,0.49,0.3229166666666667,0.18072289156626506,0.2911392405063291,2.375,1.8125,L,W,D,W,W,W,W,D,W,W,0,0,0,0,0,0,0,0,2.125,0.5,0.5625,-0.1875,-1.0
NH,0.15,0.3645833333333333,0.3132530120481928,0.17721518987341772,1.0,2.25,L,D,L,W,L,W,W,D,W,W,0,0,0,0,0,0,0,0,-0.6875,1.3125,-1.25,-0.5625,17.0
H,0.31,0.1875,0.21686746987951808,0.22784810126582278,2.125,0.875,W,L,W,W,W,W,L,L,D,L,1,0,0,0,0,0,0,0,0.8125,0.0,1.25,0.5,-5.0
NH,0.22,0.20833333333333334,0.40963855421686746,0.45569620253164556,0.625,0.5625,L,W,L,D,L,L,L,L,L,W,0,0,0,0,0,0,0,0,-0.75,-1.0,0.0625,0.0625,1.0
NH,0.17,0.2604166666666667,0.3614457831325301,0.3670886075949367,0.8235294117647058,1.1764705882352942,L,L,W,L,L,D,W,L,W,L,0,0,0,0,0,0,0,0,-0.7647058823529411,-0.23529411764705882,-0.35294117647058826,-0.23529411764705882,-1.0
NH,0.18,0.3229166666666667,0.25301204819277107,0.3037974683544304,1.1176470588235294,1.7058823529411764,L,W,L,D,L,L,W,W,D,W,0,0,0,0,0,0,0,0,-0.17647058823529413,0.4117647058823529,-0.5882352941176471,-0.35294117647058826,5.0
H,0.17,0.16666666666666666,0.2289156626506024,0.25316455696202533,1.1764705882352942,1.0588235294117647,W,D,L,L,W,D,W,L,D,L,0,0,0,0,0,0,0,0,-0.11764705882352941,-0.23529411764705882,0.11764705882352941,0.11764705882352941,-11.0
NH,0.18,0.3854166666666667,0.21686746987951808,0.17721518987341772,1.0588235294117647,2.2941176470588234,W,L,W,D,D,W,W,W,D,W,0,0,0,0,0,0,0,0,0.0,1.3529411764705883,-1.2352941176470589,-0.29411764705882354,7.0
H,0.5,0.1875,0.18072289156626506,0.31645569620253167,2.411764705882353,1.411764705882353,W,L,W,D,W,W,W,W,W,L,0,0,0,0,0,0,0,0,2.0588235294117645,-0.4117647058823529,1.0,-0.11764705882352941,-10.0
NH,0.21,0.16666666666666666,0.2289156626506024,0.3037974683544304,1.588235294117647,1.0588235294117647,D,L,L,D,L,W,L,D,L,W,0,0,0,0,0,0,0,0,0.11764705882352941,-0.47058823529411764,0.5294117647058824,-0.29411764705882354,1.0
NH,0.15,0.1875,0.3373493975903614,0.24050632911392406,0.9411764705882353,0.8235294117647058,L,L,D,L,W,L,W,L,L,D,0,0,0,0,0,0,0,0,-0.7647058823529411,-0.058823529411764705,0.11764705882352941,0.0,8.0
NH,0.15,0.20833333333333334,0.3614457831325301,0.16455696202531644,0.7647058823529411,1.7058823529411764,D,W,L,W,D,W,W,L,D,W,0,0,0,0,0,0,0,0,-0.8823529411764706,0.4117647058823529,-0.9411764705882353,-0.11764705882352941,10.0
NH,0.32,0.3541666666666667,0.2289156626506024,0.24050632911392406,2.0588235294117645,1.8823529411764706,D,W,L,W,W,D,W,W,W,L,0,0,0,0,0,0,0,0,0.7647058823529411,0.8823529411764706,0.17647058823529413,0.0,3.0
